frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1036,532.0,[981.3675545480876 1229.743098653513 1595.1873805460266 1800.471140259462],[1163.702392578125 1550.52880859375 1385.097412109375 1675.57373046875],0.4443141222000122,AK64DMV,0.4846141652567492
1037,532.0,[982.4109485909731 1232.3249221185426 1596.2419958504138 1803.010240369663],[1158.84423828125 1552.06982421875 1387.716796875 1680.6512451171875],0.32149386405944824,AK64DMV,0.2227042210003513
1040,532.0,[980.9027824290204 1233.4634968605155 1594.6825146444623 1805.8379171256215],[1172.1728515625 1567.544677734375 1376.0379638671875 1678.935791015625],0.325449138879776,AK64DMV,0.31460677237622126
1041,532.0,[979.8350301813269 1234.1975428756934 1593.9870673986206 1806.658686067757],[1163.236572265625 1569.1915283203125 1383.4647216796875 1690.6746826171875],0.39624184370040894,AK64DMV,0.6993671788551634
1042,532.0,[979.4571916683542 1235.1459670545898 1592.9807231705897 1807.4914037783994],[1160.1549072265625 1573.74951171875 1365.25341796875 1693.0540771484375],0.3181145489215851,AK64OMV,0.4179044678568177
1043,532.0,[978.1201283209027 1236.8392584421613 1591.8108767184428 1808.8392747662215],[1162.910888671875 1579.427490234375 1386.6595458984375 1701.642333984375],0.4396762549877167,AK64DMV,0.6502079458234531
1044,532.0,[974.133792843803 1239.2962264831058 1588.2066490237276 1810.8489911021593],[1159.4345703125 1582.2418212890625 1377.430419921875 1699.3341064453125],0.6060465574264526,AK64DMV,0.8561342364980689
1045,532.0,[972.6353721796229 1240.352871552708 1587.0778868353757 1811.7255045076924],[1159.3143310546875 1582.24951171875 1377.3673095703125 1699.341796875],0.6052737832069397,AK64DMV,0.8561342364980689
1047,532.0,[968.7567110432794 1246.7078697088377 1584.745085504089 1820.4492117092946],[1139.68798828125 1583.9776611328125 1370.5989990234375 1704.9609375],0.4714125990867615,AK64DMV,0.36289767436833725
1048,532.0,[967.4395969350658 1250.9320646791498 1584.0612376674026 1827.36085919249],[1158.8739013671875 1584.65185546875 1378.801513671875 1712.8685302734375],0.3492978513240814,AK64DMV,0.5970570608197296
1049,532.0,[966.3859217871415 1252.704399778174 1583.9568303063843 1830.9502849097842],[1151.2236328125 1586.2548828125 1370.995849609375 1711.21337890625],0.4378408193588257,AK64DMV,0.8219926138762174
1050,532.0,[962.1356981310084 1255.754559524376 1581.0690201592067 1835.879785602007],[1135.7352294921875 1594.5589599609375 1365.7197265625 1710.822509765625],0.4441409409046173,AK64DMV,0.7314474697152714
1051,532.0,[960.3398444072332 1256.4482559691344 1580.3188466908764 1837.8470072048356],[1135.2923583984375 1594.55126953125 1365.7265625 1710.8994140625],0.4439255893230438,AK64DMV,0.7252571935772426
1052,532.0,[959.7009478764799 1257.9683361930777 1580.1906710465964 1839.6711148987345],[1147.8980712890625 1590.1951904296875 1370.990478515625 1703.7857666015625],0.45366722345352173,AK64DMV,0.6792416170290178
1053,532.0,[956.6313483173038 1260.934564823454 1579.7897544124398 1843.4150487738866],[1136.0428466796875 1597.677978515625 1361.4163818359375 1720.059814453125],0.44459274411201477,AK64DMV,0.5425603012814048
1055,532.0,[944.4501004725503 1263.621596114143 1577.1130956359061 1848.9815119071673],[1137.9412841796875 1602.4222412109375 1366.4400634765625 1721.8641357421875],0.5189706683158875,AK64DMV,0.40872999231981044
1056,532.0,[941.297853797993 1264.211854000236 1576.7261748994833 1850.5749590525227],[1128.400634765625 1603.92041015625 1365.8997802734375 1722.771240234375],0.45973706245422363,AK64DMV,0.6714203808853216
1057,532.0,[939.5552681532065 1264.2099231009095 1577.0195916605896 1851.3478939651138],[1128.394775390625 1603.921875 1365.912109375 1722.774169921875],0.4582887887954712,AK64DMV,0.6714203808853216
1058,532.0,[940.8487604914201 1266.3513557994102 1578.1873847006552 1854.318257375573],[1138.954833984375 1602.0479736328125 1372.200439453125 1725.5635986328125],0.37311461567878723,AK64DMV,0.6795440804602902
1059,532.0,[941.2859737026927 1267.8744370599293 1577.652237619752 1856.3524639084908],[1143.52294921875 1604.690185546875 1354.3165283203125 1724.89453125],0.4036754369735718,AK64DMV,0.688989619252058
1060,532.0,[940.4672799591689 1269.059043164624 1575.700425538745 1857.8990033646253],[1140.1197509765625 1608.427001953125 1361.6466064453125 1730.696044921875],0.45854732394218445,AK64DMV,0.7360969683490804
1061,532.0,[941.2619079721123 1271.073242395941 1575.5489979662577 1860.2583425069822],[1136.9150390625 1612.168212890625 1362.85986328125 1732.547607421875],0.49403852224349976,AK64DAV,0.3525825763341756
1062,532.0,[939.5696720650855 1274.2852918295907 1574.3213471733707 1863.7163871108387],[1139.55029296875 1617.3955078125 1366.61865234375 1743.98291015625],0.44751691818237305,AK64DAV,0.44247737160273726
1063,532.0,[938.9414018732786 1275.4033107375403 1574.06672591714 1865.1341215236707],[1139.611083984375 1617.447265625 1366.6171875 1743.9317626953125],0.44781020283699036,AK64DAV,0.44247737160273726
1064,532.0,[937.4465939959882 1275.3788374355713 1573.4027014383391 1866.6009002184005],[1150.6387939453125 1624.0550537109375 1357.4697265625 1742.3507080078125],0.51064532995224,AK64DMV,0.5122726405371002
1065,532.0,[935.999927099272 1278.171299726302 1573.5726192662905 1872.0443472015977],[1126.647216796875 1627.7431640625 1360.4512939453125 1746.394775390625],0.5554582476615906,AK64OMV,0.5466307353693551
1066,532.0,[935.2593382211247 1280.427569241793 1574.0610134189692 1876.6237910745415],[1115.6939697265625 1630.04296875 1358.49951171875 1745.649169921875],0.6004894971847534,AK64DMV,0.4054213476979686
1068,532.0,[931.6391473736334 1285.4975944265327 1570.7909708218085 1884.0911924339873],[1120.3287353515625 1608.12744140625 1362.6263427734375 1771.845703125],0.28735169768333435,AK64DMV,0.3823711256890146
1069,532.0,[931.0605735949173 1286.1675395029208 1570.3723872915295 1885.498680026513],[1120.2386474609375 1608.1531982421875 1362.5604248046875 1771.7689208984375],0.2866673171520233,AK64DMV,0.3823711256890146
1070,532.0,[929.2237113367773 1288.7740886240383 1569.4448101983926 1888.4873862485586],[1133.2669677734375 1635.7137451171875 1354.9681396484375 1752.2838134765625],0.5751208662986755,AK64DMV,0.8445956185902374
1071,532.0,[927.4698368102736 1292.223520728217 1569.2422263598887 1892.4693610929567],[1124.5140380859375 1644.866455078125 1351.54296875 1754.940673828125],0.5815860629081726,AN64DMV,0.5171810957682745
1072,532.0,[925.9534261552218 1293.6635401556068 1568.3944671157046 1894.0506501002046],[1131.8397216796875 1649.1405029296875 1346.7579345703125 1762.4425048828125],0.5216407775878906,AK64DMV,0.4998172569594721
1073,532.0,[923.159364372549 1295.217879870049 1566.8877599398297 1897.0659903400203],[1137.9423828125 1647.5350341796875 1350.4903564453125 1762.6142578125],0.577094316482544,AK64DMV,0.6160381565458748
1074,532.0,[919.9779372116129 1297.9220087184442 1565.414590046594 1900.1430291921636],[1124.981689453125 1644.8115234375 1358.0130615234375 1766.7396240234375],0.5482450127601624,AK64DMV,0.6425376576932829
1075,532.0,[918.5435089582186 1298.8457562575213 1565.2125938288175 1901.3853354958133],[1125.0252685546875 1644.8170166015625 1358.02587890625 1766.750244140625],0.5496907830238342,AK64DMV,0.6503448359400082
1076,532.0,[918.7188301292207 1301.0381762188008 1565.835167664408 1903.9937054285679],[1119.7197265625 1645.957763671875 1345.290283203125 1766.09912109375],0.5059413313865662,AK64DMV,0.6787967664121547
1077,532.0,[917.4617152085732 1303.637922983066 1565.8773811832218 1906.153731594598],[1131.0633544921875 1649.07275390625 1347.48291015625 1773.08349609375],0.47165995836257935,AK64DMV,0.6613280648641695
1079,532.0,[915.2197136741743 1307.5519509589312 1565.917619430979 1910.1929069087187],[1127.4107666015625 1652.3800048828125 1352.21337890625 1783.3114013671875],0.4413190186023712,AK64DHV,0.33711748233314215
1083,532.0,[907.5051291396915 1315.745897278057 1562.1317871082463 1921.4803627712006],[1131.76904296875 1674.6873779296875 1348.43994140625 1793.946533203125],0.5805729627609253,AK64DMV,0.3684334414853124
1083,951.0,[2321.635461162391 1233.1186517247718 2871.639978613309 1713.5415424123987],[2531.62744140625 1540.8094482421875 2678.73291015625 1645.3956298828125],0.26256275177001953,EF10DZT,0.6310530702770282
1084,532.0,[905.9659657493403 1316.0420197488659 1561.3463828821427 1924.8156336502918],[1117.6680908203125 1672.6630859375 1352.108642578125 1795.827880859375],0.6041824221611023,AK64DMV,0.6838477895642401
1084,951.0,[2323.202284138777 1237.092092402953 2873.120891648603 1717.4506242310333],[2525.133544921875 1542.6412353515625 2682.379150390625 1649.6275634765625],0.2673012912273407,EF10DZT,0.37476527581096825
1085,532.0,[903.4272589631255 1318.8579398361617 1560.8865811830078 1929.1634353743661],[1097.3651123046875 1676.89306640625 1351.25732421875 1798.732177734375],0.6097415089607239,AK64DMV,0.792302143578436
1086,532.0,[901.1718744236057 1321.1482716893568 1560.3125170880637 1932.2418124020685],[1105.4993896484375 1678.2344970703125 1343.96533203125 1807.1239013671875],0.6108240485191345,AK64DMV,0.4214750309295744
1087,532.0,[901.1662427869705 1324.5015482466724 1563.4125602195304 1936.8754443721818],[1105.4312744140625 1678.2440185546875 1343.9656982421875 1807.1195068359375],0.6107820868492126,AK64DMV,0.4214750309295744
1089,532.0,[899.3512821725827 1323.7795848193703 1561.141397478697 1936.4278237576407],[1112.9110107421875 1681.9390869140625 1343.7696533203125 1808.5045166015625],0.4971735179424286,AK64DMV,0.6465156372494394
1090,532.0,[898.5231251027817 1325.3133807574577 1561.2976849421602 1938.511562107281],[1090.70947265625 1690.745361328125 1336.183349609375 1813.480224609375],0.5446974039077759,AK64DMV,0.5636459185499642
1090,951.0,[2326.3163571025707 1252.5313418344474 2877.2121299909704 1735.1039184243084],[2511.236083984375 1550.5938720703125 2696.458984375 1666.52783203125],0.4552396535873413,EF10DZT,0.1378625417098628
1091,532.0,[896.5066259304515 1327.1636578935772 1559.7999060950895 1942.2633258233877],[1105.792724609375 1695.362548828125 1338.8453369140625 1815.76171875],0.5253187417984009,AK64DMV,0.39701437407356066
1096,532.0,[885.8721365078377 1338.1382053500192 1557.9021421348584 1960.5532570076857],[1091.0299072265625 1709.1119384765625 1330.52783203125 1829.3594970703125],0.5487942099571228,AK64DMV,0.5368136528801404
1097,951.0,[2329.628689636441 1269.1268459319954 2887.6319413905903 1754.2998714352152],[2512.627685546875 1559.4833984375 2688.844482421875 1682.5123291015625],0.358080118894577,EF10DZT,0.21658478050449026
1098,951.0,[2329.998743302274 1270.8882982461623 2889.8629733625953 1757.5581954400423],[2508.650634765625 1564.2652587890625 2690.541015625 1688.322509765625],0.35714641213417053,EF10OZT,0.21942825786882203
1099,951.0,[2329.8144504029965 1271.3506971567006 2891.0311819740978 1759.012677204001],[2508.75732421875 1564.300048828125 2690.376708984375 1688.268310546875],0.35621359944343567,EF10DZT,0.2164583764929016
1100,532.0,[880.9562120291287 1346.0570206927616 1558.448055183538 1974.0977784686418],[1091.7623291015625 1721.8099365234375 1329.5126953125 1844.5367431640625],0.5890527367591858,AK64DMV,0.868152967248215
1101,951.0,[2330.029374227485 1274.4725795948996 2894.091161908929 1763.948209532986],[2520.00927734375 1574.828369140625 2685.838623046875 1684.492431640625],0.38182148337364197,EF10DZT,0.34749875408832775
1102,532.0,[876.5644131575602 1351.907045538899 1556.5487928900554 1982.0297010832512],[1085.843994140625 1726.3707275390625 1334.353271484375 1844.7081298828125],0.5700770020484924,AK64DMV,0.6629951825022379
1102,951.0,[2329.1525705257113 1275.0732335548837 2894.6564147261256 1765.7105928984365],[2520.21826171875 1577.86669921875 2688.75537109375 1684.9815673828125],0.34543344378471375,EF10DZT,0.42412897283073736
1103,951.0,[2328.2228100005796 1275.1354928997346 2894.8546200781684 1767.7790980945717],[2516.096923828125 1574.5220947265625 2697.541259765625 1685.09765625],0.2680997848510742,EF10DZT,0.5322846023886412
1104,532.0,[879.6487462082125 1357.4929810527367 1556.518954199654 1988.707794488688],[1089.529296875 1733.7769775390625 1327.2879638671875 1856.8802490234375],0.5244271755218506,AK64DMV,0.6860751931299164
1104,951.0,[2328.5961353314556 1274.1671415400372 2896.474303301967 1769.8633469869662],[2517.49072265625 1580.7784423828125 2712.564208984375 1703.7330322265625],0.2519606947898865,EF10DZT,0.8229889134804287
1105,532.0,[879.9164892610574 1358.6120900896278 1556.05381780971 1990.4106858814846],[1089.538330078125 1733.712646484375 1327.3319091796875 1856.8909912109375],0.5243437886238098,AK64DMV,0.6860751931299164
1105,951.0,[2328.450489047441 1273.1729663932579 2897.2184073932576 1771.089717253119],[2517.5517578125 1580.816162109375 2712.3642578125 1703.735595703125],0.252869188785553,EF10DZT,0.8229889134804287
1106,532.0,[878.4683063981997 1360.2558999677167 1554.12267342704 1992.3021052338281],[1083.8690185546875 1735.4176025390625 1335.81640625 1854.8551025390625],0.5636089444160461,AK64OMV,0.3913172675636752
1106,951.0,[2327.363860170952 1275.374540560773 2896.398296988566 1774.7575533699053],[2507.65869140625 1586.546630859375 2715.4306640625 1710.80126953125],0.4751496911048889,EF10DZT,0.8225845718502643
1107,532.0,[877.6630305083509 1363.4588019636658 1553.6238270401573 1995.0325571817143],[1085.773681640625 1729.5223388671875 1333.08544921875 1859.6942138671875],0.47224798798561096,AK64OMV,0.3816379758217834
1108,532.0,[880.0288495827403 1366.9683077135808 1555.6478589772232 1998.4855698301292],[1080.277587890625 1737.9158935546875 1322.2943115234375 1874.3887939453125],0.5366497039794922,AK64DMV,0.7521123997219561
1109,532.0,[877.5815555577451 1369.4722922404953 1554.063778839768 2001.0090499810653],[1092.0931396484375 1749.098876953125 1315.39794921875 1871.750244140625],0.5650573968887329,AK64DMV,0.688543043777046
1109,951.0,[2328.376243320146 1282.2991532641147 2895.2246459125404 1787.895137656389],[2475.13037109375 1588.403076171875 2712.5068359375 1714.2672119140625],0.45499712228775024,EF10DZT,0.8177479221388205
1110,951.0,[2329.889951053689 1285.38041644618 2895.528221908767 1791.1028228134949],[2503.58349609375 1599.4793701171875 2716.3681640625 1716.6983642578125],0.46720635890960693,EF10DZT,0.7569241833832904
1114,532.0,[866.7487018026748 1378.2986244494325 1546.5153697346907 2014.5258549154494],[1077.6944580078125 1752.8089599609375 1312.41552734375 1880.5733642578125],0.5583450794219971,AK64DMV,0.37723661614702036
1119,532.0,[857.9702738170488 1391.6387492580009 1543.5859472648497 2031.7488585842736],[1074.428466796875 1773.076171875 1310.29833984375 1892.7919921875],0.5870993137359619,AK64DMV,0.9331467058731235
1120,532.0,[857.506855623916 1393.901404767484 1542.7396675605607 2033.5964049291365],[1076.6650390625 1777.65087890625 1323.083251953125 1911.886962890625],0.5762456655502319,AK64DMV,0.44526809937963624
1120,951.0,[2329.6090379200214 1305.220965140663 2901.949481121669 1809.9160521710767],[2528.043701171875 1612.052490234375 2713.484130859375 1726.072265625],0.4690990746021271,EF30DZT,0.2857216185983957
1121,532.0,[857.2595365342706 1395.4495454337127 1542.3369584941095 2036.8442623707608],[1075.0445556640625 1782.6558837890625 1309.0799560546875 1903.2828369140625],0.6125965714454651,AK64DMV,0.80282564020326
1122,532.0,[856.0085666107877 1397.8955658558498 1541.62162751455 2040.9428032121536],[1074.5054931640625 1785.6005859375 1310.8406982421875 1900.63037109375],0.5809773802757263,AK64DMV,0.5397568162445492
1123,532.0,[855.45126332836 1398.4669293230645 1541.5030581692752 2042.757737809442],[1074.46923828125 1785.590087890625 1310.7657470703125 1900.6260986328125],0.5814500451087952,AK64DMV,0.5397568162445492
1124,532.0,[854.1575621623983 1399.2217504033747 1538.9337729345307 2045.4625050119607],[1073.7890625 1788.0018310546875 1314.62548828125 1916.7447509765625],0.5578346252441406,AK64DMV,0.5947428421592459
1125,532.0,[852.2519273721189 1402.0883658325215 1536.8263350365703 2049.34202465412],[1077.837890625 1795.8216552734375 1305.4754638671875 1918.348876953125],0.6154614686965942,AK64DMV,0.5937953443094894
1126,532.0,[852.7533407929272 1405.069266769479 1536.6519712895042 2052.8425826524203],[1074.6749267578125 1796.31591796875 1302.3248291015625 1916.7861328125],0.6226147413253784,AK64DMV,0.5544302721506134
1127,532.0,[851.070552102439 1408.5028755806675 1536.5218664616475 2057.2737204327964],[1074.814208984375 1797.4310302734375 1301.70458984375 1920.7239990234375],0.5503177642822266,AK64DMV,0.7672180338928888
